order_id;tanggal_transaksi;tanggal;bulan;bulan_num;tahun;hari;jam;channel_penjualan;store_id;store_name;tipe_toko;kota;provinsi;customer_id;jenis_kelamin;kelompok_usia;tipe_pelanggan;product_id;nama_produk;kategori;sub_kategori;brand;qty;harga_list;harga_jual;diskon_persen;total_penjualan;biaya_produksi;biaya_pengiriman;biaya_platform;biaya_packing;total_biaya;profit;margin_persen;metode_pembayaran;event_promo
ORD038442;13/09/2024 14:42;13/09/2024;September;9;2024;Jumat;14;Website;ONLINE;Website - Padang;Online;Padang;Sumatera Barat;CUST01349;Pria;25-34;Non-Member;PRD010;Topi Snapback;Aksesoris;Topi;Nexus;4;79000;79000;0;316000;120000;25000;7900;5000;157900;158100;50.03;QRIS;Normal
ORD038443;13/09/2024 14:50;13/09/2024;September;9;2024;Jumat;14;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST07610;Pria;35-44;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;1;259000;233100;10;233100;110000;0;0;0;110000;123100;52.81;Debit;Normal
ORD038444;13/09/2024 14:50;13/09/2024;September;9;2024;Jumat;14;Tokopedia;ONLINE;Tokopedia - Surabaya;Online;Surabaya;Jawa Timur;CUST06969;Pria;18-24;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;1;69000;69000;0;69000;25000;18000;2415;3000;48415;20585;29.83;COD;Normal
ORD038445;13/09/2024 14:57;13/09/2024;September;9;2024;Jumat;14;Tokopedia;ONLINE;Tokopedia - Yogyakarta;Online;Yogyakarta;DI Yogyakarta;CUST00079;Wanita;25-34;Non-Member;PRD009;Tas Kanvas Lokal;Aksesoris;Tas;Nexus Bag;1;179000;170050;5;170050;80000;18000;5951;4000;107951;62099;36.52;Kartu Kredit;Normal
ORD038446;13/09/2024 14:59;13/09/2024;September;9;2024;Jumat;14;Toko;STR007;Nexus Retail Makassar;Mall;Makassar;Sulawesi Selatan;CUST07137;Wanita;25-34;Non-Member;PRD011;Totebag Kanvas;Aksesoris;Tas;Nexus Bag;4;89000;89000;0;356000;140000;0;0;0;140000;216000;60.67;Cash;Normal
ORD038447;13/09/2024 15:01;13/09/2024;September;9;2024;Jumat;15;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST05159;Wanita;18-24;Non-Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;2;129000;116100;10;232200;110000;0;0;0;110000;122200;52.63;QRIS;Normal
ORD038448;13/09/2024 15:06;13/09/2024;September;9;2024;Jumat;15;Website;ONLINE;Website - Tangerang;Online;Tangerang;Banten;CUST02153;Pria;35-44;Non-Member;PRD021;Planner Tahunan;Stationery;Planner;Nexus Write;5;129000;122550;5;612750;250000;9000;15318;4000;278318;334432;54.58;Virtual Account;Normal
ORD038449;13/09/2024 15:10;13/09/2024;September;9;2024;Jumat;15;Shopee;ONLINE;Shopee - Lampung;Online;Lampung;Lampung;CUST04819;Pria;18-24;Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;2;399000;379050;5;758100;360000;35000;30324;3000;428324;329776;43.5;ShopeePay;Normal
ORD038450;13/09/2024 15:18;13/09/2024;September;9;2024;Jumat;15;Shopee;ONLINE;Shopee - Bekasi;Online;Bekasi;Jawa Barat;CUST05086;Wanita;35-44;Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;1;29000;29000;0;29000;10000;9000;1160;2000;22160;6840;23.59;Kartu Kredit;Normal
ORD038451;13/09/2024 15:20;13/09/2024;September;9;2024;Jumat;15;Shopee;ONLINE;Shopee - Medan;Online;Medan;Sumatera Utara;CUST05045;Pria;55+;Non-Member;PRD003;Kemeja Linen Lokal;Apparel;Kemeja;Nexus;1;299000;284050;5;284050;150000;30000;11362;4000;195362;88688;31.22;ShopeePay;Normal
ORD038452;13/09/2024 15:21;13/09/2024;September;9;2024;Jumat;15;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST02025;Wanita;25-34;Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;1;399000;399000;0;399000;180000;0;0;0;180000;219000;54.89;Debit;Normal
ORD038453;13/09/2024 15:29;13/09/2024;September;9;2024;Jumat;15;Shopee;ONLINE;Shopee - Palembang;Online;Palembang;Sumatera Selatan;CUST05391;Pria;25-34;Member;PRD014;Kacamata Fashion;Aksesoris;Kacamata;Nexus Eye;1;199000;189050;5;189050;70000;18000;7562;2000;97562;91488;48.39;ShopeePay;Normal
ORD038454;13/09/2024 15:30;13/09/2024;September;9;2024;Jumat;15;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST02846;Wanita;25-34;Non-Member;PRD022;Pensil Set Eco;Stationery;Alat Tulis;Nexus Write;2;39000;39000;0;78000;30000;0;0;0;30000;48000;61.54;QRIS;Normal
ORD038455;13/09/2024 15:32;13/09/2024;September;9;2024;Jumat;15;Toko;STR002;Nexus Retail Bandung;Mall;Bandung;Jawa Barat;CUST05592;Wanita;18-24;Member;PRD006;Jaket Denim Lokal;Apparel;Jaket;Nexus;2;349000;349000;0;698000;320000;0;0;0;320000;378000;54.15;Cash;Normal
ORD038456;13/09/2024 15:34;13/09/2024;September;9;2024;Jumat;15;Toko;STR008;Nexus Retail Denpasar;Ruko;Denpasar;Bali;CUST02143;Pria;35-44;Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;2;159000;151050;5;302100;130000;0;0;0;130000;172100;56.97;Debit;Normal
ORD038457;13/09/2024 15:47;13/09/2024;September;9;2024;Jumat;15;Tokopedia;ONLINE;Tokopedia - Lampung;Online;Lampung;Lampung;CUST07421;Wanita;25-34;Member;PRD020;Notebook Daur Ulang;Stationery;Notebook;Nexus Write;1;49000;46550;5;46550;20000;18000;1629;3000;42629;3921;8.42;Kartu Kredit;Normal
ORD038458;13/09/2024 15:59;13/09/2024;September;9;2024;Jumat;15;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST00043;Pria;55+;Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;1;99000;94050;5;94050;45000;0;0;0;45000;49050;52.15;Debit;Normal
ORD038459;13/09/2024 16:07;13/09/2024;September;9;2024;Jumat;16;Toko;STR012;Nexus Retail Depok;Ruko;Depok;Jawa Barat;CUST02935;Pria;18-24;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;2;259000;259000;0;518000;220000;0;0;0;220000;298000;57.53;Debit;Normal
ORD038460;13/09/2024 16:13;13/09/2024;September;9;2024;Jumat;16;Shopee;ONLINE;Shopee - Balikpapan;Online;Balikpapan;Kalimantan Timur;CUST07540;Pria;35-44;Non-Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;3;279000;265050;5;795150;390000;22000;31806;5000;448806;346344;43.56;Kartu Kredit;Normal
ORD038461;13/09/2024 16:21;13/09/2024;September;9;2024;Jumat;16;Website;ONLINE;Website - Batam;Online;Batam;Kepulauan Riau;CUST05372;Wanita;45-54;Member;PRD006;Jaket Denim Lokal;Apparel;Jaket;Nexus;2;349000;349000;0;698000;320000;22000;17450;5000;364450;333550;47.79;QRIS;Normal
ORD038462;13/09/2024 16:23;13/09/2024;September;9;2024;Jumat;16;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST06069;Pria;45-54;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;2;29000;29000;0;58000;20000;0;0;0;20000;38000;65.52;Kartu Kredit;Normal
ORD038463;13/09/2024 16:30;13/09/2024;September;9;2024;Jumat;16;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST06076;Pria;25-34;Member;PRD011;Totebag Kanvas;Aksesoris;Tas;Nexus Bag;2;89000;84550;5;169100;70000;0;0;0;70000;99100;58.6;Debit;Normal
ORD038464;13/09/2024 16:30;13/09/2024;September;9;2024;Jumat;16;Shopee;ONLINE;Shopee - Cirebon;Online;Cirebon;Jawa Barat;CUST00533;Wanita;35-44;Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;1;99000;94050;5;94050;45000;9000;3762;3000;60762;33288;35.39;Kartu Kredit;Normal
ORD038465;13/09/2024 16:31;13/09/2024;September;9;2024;Jumat;16;Tokopedia;ONLINE;Tokopedia - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST01933;Wanita;25-34;Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;1;189000;179550;5;179550;75000;18000;6284;5000;104284;75266;41.92;OVO;Normal
ORD038466;13/09/2024 16:35;13/09/2024;September;9;2024;Jumat;16;Website;ONLINE;Website - Denpasar;Online;Denpasar;Bali;CUST05577;Pria;35-44;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;2;249000;224100;10;448200;240000;22000;11205;5000;278205;169995;37.93;QRIS;Normal
ORD038467;13/09/2024 16:35;13/09/2024;September;9;2024;Jumat;16;Tokopedia;ONLINE;Tokopedia - Batam;Online;Batam;Kepulauan Riau;CUST05189;Wanita;25-34;Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;2;189000;189000;0;378000;150000;25000;13230;3000;191230;186770;49.41;GoPay;Normal
ORD038468;13/09/2024 16:59;13/09/2024;September;9;2024;Jumat;16;Tokopedia;ONLINE;Tokopedia - Semarang;Online;Semarang;Jawa Tengah;CUST04037;Pria;18-24;Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;1;129000;129000;0;129000;55000;18000;4515;2000;79515;49485;38.36;COD;Normal
ORD038469;13/09/2024 17:21;13/09/2024;September;9;2024;Jumat;17;Tokopedia;ONLINE;Tokopedia - Bandung;Online;Bandung;Jawa Barat;CUST02789;Pria;25-34;Member;PRD017;Lilin Aromaterapi;Home;Aroma;Nexus Scent;2;89000;80100;10;160200;60000;15000;5607;3000;83607;76593;47.81;Kartu Kredit;Normal
ORD038470;13/09/2024 17:31;13/09/2024;September;9;2024;Jumat;17;Shopee;ONLINE;Shopee - Balikpapan;Online;Balikpapan;Kalimantan Timur;CUST02418;Pria;45-54;Non-Member;PRD009;Tas Kanvas Lokal;Aksesoris;Tas;Nexus Bag;2;179000;179000;0;358000;160000;35000;14320;3000;212320;145680;40.69;ShopeePay;Normal
ORD038471;13/09/2024 17:32;13/09/2024;September;9;2024;Jumat;17;Tokopedia;ONLINE;Tokopedia - Bekasi;Online;Bekasi;Jawa Barat;CUST07974;Pria;35-44;Non-Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;2;99000;94050;5;188100;90000;12000;6583;5000;113583;74517;39.62;COD;Normal
ORD038472;13/09/2024 17:32;13/09/2024;September;9;2024;Jumat;17;Toko;STR003;Nexus Retail Surabaya;Mall;Surabaya;Jawa Timur;CUST07194;Wanita;25-34;Member;PRD017;Lilin Aromaterapi;Home;Aroma;Nexus Scent;3;89000;89000;0;267000;90000;0;0;0;90000;177000;66.29;QRIS;Normal
ORD038473;13/09/2024 17:39;13/09/2024;September;9;2024;Jumat;17;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST01702;Wanita;45-54;Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;3;399000;379050;5;1137150;540000;0;0;0;540000;597150;52.51;Cash;Normal
ORD038474;13/09/2024 17:49;13/09/2024;September;9;2024;Jumat;17;Tokopedia;ONLINE;Tokopedia - Pekanbaru;Online;Pekanbaru;Riau;CUST04154;Pria;35-44;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;1;259000;259000;0;259000;110000;22000;9065;2000;143065;115935;44.76;GoPay;Normal
ORD038475;13/09/2024 18:12;13/09/2024;September;9;2024;Jumat;18;Shopee;ONLINE;Shopee - Palembang;Online;Palembang;Sumatera Selatan;CUST04261;Wanita;35-44;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;4;69000;69000;0;276000;100000;18000;11040;4000;133040;142960;51.8;COD;Normal
ORD038476;13/09/2024 18:13;13/09/2024;September;9;2024;Jumat;18;Toko;STR011;Nexus Retail Tangerang;Mall;Tangerang;Banten;CUST05679;Wanita;25-34;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;3;129000;129000;0;387000;150000;0;0;0;150000;237000;61.24;Cash;Normal
ORD038477;13/09/2024 18:18;13/09/2024;September;9;2024;Jumat;18;Shopee;ONLINE;Shopee - Samarinda;Online;Samarinda;Kalimantan Timur;CUST04575;Wanita;45-54;Non-Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;1;189000;179550;5;179550;85000;35000;7182;4000;131182;48368;26.94;COD;Normal
ORD038478;13/09/2024 18:21;13/09/2024;September;9;2024;Jumat;18;Shopee;ONLINE;Shopee - Lampung;Online;Lampung;Lampung;CUST05345;Wanita;25-34;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;62100;10;124200;50000;35000;4968;2000;91968;32232;25.95;ShopeePay;Normal
ORD038479;13/09/2024 18:30;13/09/2024;September;9;2024;Jumat;18;Shopee;ONLINE;Shopee - Lampung;Online;Lampung;Lampung;CUST00122;Pria;25-34;Non-Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;1;99000;99000;0;99000;45000;22000;3960;2000;72960;26040;26.3;ShopeePay;Normal
ORD038480;13/09/2024 18:36;13/09/2024;September;9;2024;Jumat;18;Toko;STR004;Nexus Retail Medan;Ruko;Medan;Sumatera Utara;CUST00454;Wanita;45-54;Non-Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;1;279000;265050;5;265050;130000;0;0;0;130000;135050;50.95;QRIS;Normal
ORD038481;13/09/2024 18:36;13/09/2024;September;9;2024;Jumat;18;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST06583;Wanita;55+;Member;PRD011;Totebag Kanvas;Aksesoris;Tas;Nexus Bag;3;89000;89000;0;267000;105000;0;0;0;105000;162000;60.67;Cash;Normal
ORD038482;13/09/2024 18:46;13/09/2024;September;9;2024;Jumat;18;Tokopedia;ONLINE;Tokopedia - Pekanbaru;Online;Pekanbaru;Riau;CUST03509;Pria;45-54;Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;2;399000;399000;0;798000;360000;35000;27930;3000;425930;372070;46.63;GoPay;Normal
ORD038483;13/09/2024 18:48;13/09/2024;September;9;2024;Jumat;18;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST06044;Wanita;35-44;Non-Member;PRD010;Topi Snapback;Aksesoris;Topi;Nexus;2;79000;71100;10;142200;60000;0;0;0;60000;82200;57.81;Cash;Normal
ORD038484;13/09/2024 18:49;13/09/2024;September;9;2024;Jumat;18;Shopee;ONLINE;Shopee - Cirebon;Online;Cirebon;Jawa Barat;CUST07096;Wanita;45-54;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;65550;5;131100;50000;10000;5244;5000;70244;60856;46.42;Transfer;Normal
ORD038485;13/09/2024 18:57;13/09/2024;September;9;2024;Jumat;18;Website;ONLINE;Website - Lampung;Online;Lampung;Lampung;CUST06551;Pria;25-34;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;2;279000;265050;5;530100;260000;25000;13252;4000;302252;227848;42.98;Transfer;Normal
ORD038486;13/09/2024 18:58;13/09/2024;September;9;2024;Jumat;18;Tokopedia;ONLINE;Tokopedia - Padang;Online;Padang;Sumatera Barat;CUST07051;Pria;45-54;Non-Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;2;99000;94050;5;188100;90000;22000;6583;2000;120583;67517;35.89;Transfer;Normal
ORD038487;13/09/2024 19:04;13/09/2024;September;9;2024;Jumat;19;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST01068;Pria;45-54;Non-Member;PRD013;Ikat Pinggang Kulit;Aksesoris;Belt;Nexus Leather;5;149000;149000;0;745000;300000;0;0;0;300000;445000;59.73;QRIS;Normal
ORD038488;13/09/2024 19:10;13/09/2024;September;9;2024;Jumat;19;Shopee;ONLINE;Shopee - Makassar;Online;Makassar;Sulawesi Selatan;CUST03137;Pria;45-54;Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;2;29000;29000;0;58000;20000;22000;2320;3000;47320;10680;18.41;Transfer;Normal
ORD038489;13/09/2024 19:16;13/09/2024;September;9;2024;Jumat;19;Shopee;ONLINE;Shopee - Surabaya;Online;Surabaya;Jawa Timur;CUST07316;Wanita;25-34;Non-Member;PRD013;Ikat Pinggang Kulit;Aksesoris;Belt;Nexus Leather;2;149000;149000;0;298000;120000;12000;11920;5000;148920;149080;50.03;ShopeePay;Normal
ORD038490;13/09/2024 19:27;13/09/2024;September;9;2024;Jumat;19;Website;ONLINE;Website - Balikpapan;Online;Balikpapan;Kalimantan Timur;CUST07812;Pria;18-24;Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;2;159000;159000;0;318000;130000;18000;7950;3000;158950;159050;50.02;Transfer;Normal
ORD038491;13/09/2024 19:34;13/09/2024;September;9;2024;Jumat;19;Toko;STR007;Nexus Retail Makassar;Mall;Makassar;Sulawesi Selatan;CUST07716;Pria;35-44;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;1;129000;116100;10;116100;50000;0;0;0;50000;66100;56.93;Kartu Kredit;Normal
ORD038492;13/09/2024 19:37;13/09/2024;September;9;2024;Jumat;19;Shopee;ONLINE;Shopee - Yogyakarta;Online;Yogyakarta;DI Yogyakarta;CUST05454;Pria;25-34;Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;1;69000;65550;5;65550;25000;20000;2622;5000;52622;12928;19.72;COD;Normal
ORD038493;13/09/2024 19:43;13/09/2024;September;9;2024;Jumat;19;Toko;STR007;Nexus Retail Makassar;Mall;Makassar;Sulawesi Selatan;CUST01100;Wanita;25-34;Non-Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;1;399000;379050;5;379050;180000;0;0;0;180000;199050;52.51;QRIS;Normal
ORD038494;13/09/2024 19:58;13/09/2024;September;9;2024;Jumat;19;Toko;STR014;Nexus Retail Malang;Standalone;Malang;Jawa Timur;CUST04327;Wanita;18-24;Non-Member;PRD003;Kemeja Linen Lokal;Apparel;Kemeja;Nexus;3;299000;284050;5;852150;450000;0;0;0;450000;402150;47.19;Cash;Normal
ORD038495;13/09/2024 20:09;13/09/2024;September;9;2024;Jumat;20;Toko;STR009;Nexus Retail Palembang;Mall;Palembang;Sumatera Selatan;CUST07615;Wanita;25-34;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;2;249000;249000;0;498000;240000;0;0;0;240000;258000;51.81;Debit;Normal
ORD038496;13/09/2024 20:10;13/09/2024;September;9;2024;Jumat;20;Tokopedia;ONLINE;Tokopedia - Depok;Online;Depok;Jawa Barat;CUST00665;Wanita;18-24;Non-Member;PRD022;Pensil Set Eco;Stationery;Alat Tulis;Nexus Write;3;39000;39000;0;117000;45000;15000;4095;3000;67095;49905;42.65;OVO;Normal
ORD038497;13/09/2024 20:11;13/09/2024;September;9;2024;Jumat;20;Toko;STR015;Nexus Retail Balikpapan;Mall;Balikpapan;Kalimantan Timur;CUST05932;Pria;45-54;Non-Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;5;129000;129000;0;645000;275000;0;0;0;275000;370000;57.36;Debit;Normal
ORD038498;13/09/2024 20:16;13/09/2024;September;9;2024;Jumat;20;Website;ONLINE;Website - Depok;Online;Depok;Jawa Barat;CUST06706;Pria;18-24;Member;PRD013;Ikat Pinggang Kulit;Aksesoris;Belt;Nexus Leather;1;149000;149000;0;149000;60000;9000;3725;3000;75725;73275;49.18;Kartu Kredit;Normal
ORD038499;13/09/2024 20:23;13/09/2024;September;9;2024;Jumat;20;Shopee;ONLINE;Shopee - Denpasar;Online;Denpasar;Bali;CUST01305;Pria;25-34;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;1;249000;224100;10;224100;120000;18000;8964;2000;148964;75136;33.53;COD;Normal
ORD038500;13/09/2024 20:28;13/09/2024;September;9;2024;Jumat;20;Website;ONLINE;Website - Makassar;Online;Makassar;Sulawesi Selatan;CUST02831;Pria;35-44;Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;65550;5;131100;50000;35000;3277;5000;93277;37823;28.85;Kartu Kredit;Normal
ORD038501;13/09/2024 20:31;13/09/2024;September;9;2024;Jumat;20;Tokopedia;ONLINE;Tokopedia - Bekasi;Online;Bekasi;Jawa Barat;CUST07129;Wanita;45-54;Non-Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;4;159000;151050;5;604200;260000;9000;21147;2000;292147;312053;51.65;COD;Normal
ORD038502;13/09/2024 20:35;13/09/2024;September;9;2024;Jumat;20;Shopee;ONLINE;Shopee - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST05223;Wanita;35-44;Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;2;129000;116100;10;232200;110000;25000;9288;5000;149288;82912;35.71;ShopeePay;Normal
ORD038503;13/09/2024 20:42;13/09/2024;September;9;2024;Jumat;20;Tokopedia;ONLINE;Tokopedia - Bogor;Online;Bogor;Jawa Barat;CUST01085;Wanita;25-34;Non-Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;1;189000;170100;10;170100;85000;10000;5953;5000;105953;64147;37.71;GoPay;Normal
ORD038504;13/09/2024 20:43;13/09/2024;September;9;2024;Jumat;20;Shopee;ONLINE;Shopee - Palembang;Online;Palembang;Sumatera Selatan;CUST07675;Wanita;25-34;Non-Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;2;399000;399000;0;798000;360000;25000;31920;3000;419920;378080;47.38;Kartu Kredit;Normal
ORD038505;13/09/2024 20:46;13/09/2024;September;9;2024;Jumat;20;Shopee;ONLINE;Shopee - Cirebon;Online;Cirebon;Jawa Barat;CUST01962;Wanita;25-34;Member;PRD026;Sepatu Slip On;Footwear;Slip On;Nexus Step;3;279000;265050;5;795150;360000;15000;31806;5000;411806;383344;48.21;ShopeePay;Normal
ORD038506;13/09/2024 20:48;13/09/2024;September;9;2024;Jumat;20;Toko;STR003;Nexus Retail Surabaya;Mall;Surabaya;Jawa Timur;CUST04696;Wanita;25-34;Non-Member;PRD021;Planner Tahunan;Stationery;Planner;Nexus Write;1;129000;122550;5;122550;50000;0;0;0;50000;72550;59.2;QRIS;Normal
ORD038507;13/09/2024 20:48;13/09/2024;September;9;2024;Jumat;20;Toko;STR012;Nexus Retail Depok;Ruko;Depok;Jawa Barat;CUST05517;Wanita;25-34;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;1;29000;26100;10;26100;10000;0;0;0;10000;16100;61.69;QRIS;Normal
ORD038508;13/09/2024 20:53;13/09/2024;September;9;2024;Jumat;20;Toko;STR015;Nexus Retail Balikpapan;Mall;Balikpapan;Kalimantan Timur;CUST07754;Pria;35-44;Non-Member;PRD026;Sepatu Slip On;Footwear;Slip On;Nexus Step;4;279000;279000;0;1116000;480000;0;0;0;480000;636000;56.99;Cash;Normal
ORD038509;13/09/2024 20:56;13/09/2024;September;9;2024;Jumat;20;Shopee;ONLINE;Shopee - Bogor;Online;Bogor;Jawa Barat;CUST04798;Wanita;35-44;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;1;29000;29000;0;29000;10000;15000;1160;4000;30160;-1160;-4.0;ShopeePay;Normal
ORD038510;13/09/2024 21:01;13/09/2024;September;9;2024;Jumat;21;Website;ONLINE;Website - Pekanbaru;Online;Pekanbaru;Riau;CUST06523;Pria;45-54;Non-Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;4;399000;359100;10;1436400;720000;25000;35910;3000;783910;652490;45.43;QRIS;Normal
ORD038511;13/09/2024 21:03;13/09/2024;September;9;2024;Jumat;21;Shopee;ONLINE;Shopee - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST07965;Wanita;35-44;Non-Member;PRD020;Notebook Daur Ulang;Stationery;Notebook;Nexus Write;1;49000;44100;10;44100;20000;18000;1764;4000;43764;336;0.76;Kartu Kredit;Normal
ORD038512;13/09/2024 21:06;13/09/2024;September;9;2024;Jumat;21;Website;ONLINE;Website - Bekasi;Online;Bekasi;Jawa Barat;CUST01382;Wanita;18-24;Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;2;189000;189000;0;378000;170000;15000;9450;2000;196450;181550;48.03;QRIS;Normal
ORD038513;13/09/2024 21:07;13/09/2024;September;9;2024;Jumat;21;Website;ONLINE;Website - Bekasi;Online;Bekasi;Jawa Barat;CUST05671;Wanita;25-34;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;1;129000;129000;0;129000;50000;9000;3225;2000;64225;64775;50.21;Kartu Kredit;Normal
ORD038514;13/09/2024 21:11;13/09/2024;September;9;2024;Jumat;21;Tokopedia;ONLINE;Tokopedia - Pontianak;Online;Pontianak;Kalimantan Barat;CUST05430;Wanita;25-34;Non-Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;1;129000;129000;0;129000;55000;30000;4515;3000;92515;36485;28.28;GoPay;Normal
ORD038515;13/09/2024 21:22;13/09/2024;September;9;2024;Jumat;21;Toko;STR012;Nexus Retail Depok;Ruko;Depok;Jawa Barat;CUST04000;Pria;18-24;Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;69000;0;138000;50000;0;0;0;50000;88000;63.77;Cash;Normal
ORD038516;13/09/2024 21:24;13/09/2024;September;9;2024;Jumat;21;Tokopedia;ONLINE;Tokopedia - Semarang;Online;Semarang;Jawa Tengah;CUST04209;Wanita;45-54;Non-Member;PRD026;Sepatu Slip On;Footwear;Slip On;Nexus Step;3;279000;265050;5;795150;360000;18000;27830;5000;410830;384320;48.33;Kartu Kredit;Normal
ORD038517;13/09/2024 21:25;13/09/2024;September;9;2024;Jumat;21;Tokopedia;ONLINE;Tokopedia - Bekasi;Online;Bekasi;Jawa Barat;CUST04201;Pria;25-34;Member;PRD006;Jaket Denim Lokal;Apparel;Jaket;Nexus;1;349000;331550;5;331550;160000;12000;11604;4000;187604;143946;43.42;Kartu Kredit;Normal
ORD038518;13/09/2024 21:30;13/09/2024;September;9;2024;Jumat;21;Shopee;ONLINE;Shopee - Denpasar;Online;Denpasar;Bali;CUST02380;Wanita;18-24;Non-Member;PRD014;Kacamata Fashion;Aksesoris;Kacamata;Nexus Eye;1;199000;189050;5;189050;70000;18000;7562;5000;100562;88488;46.81;ShopeePay;Normal
ORD038519;13/09/2024 21:48;13/09/2024;September;9;2024;Jumat;21;Tokopedia;ONLINE;Tokopedia - Depok;Online;Depok;Jawa Barat;CUST02352;Wanita;35-44;Non-Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;1;129000;129000;0;129000;55000;9000;4515;5000;73515;55485;43.01;Kartu Kredit;Normal
ORD038520;13/09/2024 21:49;13/09/2024;September;9;2024;Jumat;21;Shopee;ONLINE;Shopee - Medan;Online;Medan;Sumatera Utara;CUST07043;Wanita;25-34;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;1;249000;249000;0;249000;120000;22000;9960;5000;156960;92040;36.96;Transfer;Normal
